,Sales,Quantity,Discount,Profit,First Class,Same Day,Second Class,Standard Class,Consumer,Corporate,Home Office,Central,East,South,West,Furniture,Office Supplies,Technology
5567,89.768,1,0.3,-2.5648,0,1,0,0,0,0,1,1,0,0,0,1,0,0
5568,959.984,2,0.2,335.9944,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5569,15.552,3,0.2,5.6376,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5570,34.36,1,0.2,-7.3015,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5571,98.376,3,0.2,35.6613,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5572,29.94,4,0.7,-23.952,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5573,17.472,3,0.2,5.6784,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5574,36.738,1,0.4,-9.1845,0,0,0,1,0,1,0,0,1,0,0,0,0,1
5575,179.94,2,0.4,-44.985,0,0,0,1,0,1,0,0,1,0,0,0,0,1
5576,383.64,6,0.0,122.7648,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5577,56.52,3,0.0,15.8256,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5578,6.56,2,0.0,1.9024,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5579,243.92,5,0.2,-15.245,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5580,47.52,9,0.0,22.8096,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5581,19.98,1,0.0,8.5914,0,0,0,1,0,0,1,0,1,0,0,1,0,0
5582,8.0,5,0.0,3.44,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5583,6.16,2,0.0,1.9712,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5584,83.56,4,0.0,1.6712,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5585,546.06,3,0.0,163.818,0,0,0,1,0,0,1,0,1,0,0,0,0,1
5586,269.49,3,0.0,5.3898,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5587,10.9,5,0.0,3.597,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5588,6.096,2,0.2,2.2098,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5589,34.05,3,0.0,9.534,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5590,352.38,2,0.0,81.0474,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5591,245.98,2,0.0,27.0578,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5592,18.94,1,0.0,9.47,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5593,59.913,7,0.7,-45.9333,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5594,391.98,2,0.0,109.7544,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5595,437.85,3,0.0,131.355,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5596,68.62,2,0.0,32.2514,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5597,25.02,3,0.0,6.5052,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5598,10.71,3,0.0,2.7846,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5599,55.984,2,0.2,4.1988,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5600,14.48,5,0.2,4.887,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5601,142.488,3,0.2,-3.5622,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5602,14.16,1,0.2,1.062,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5603,79.92,5,0.2,27.972,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5604,590.352,6,0.2,206.6232,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5605,17.088,2,0.2,1.068,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5606,98.392,1,0.2,-11.0691,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5607,11.05,5,0.0,2.9835,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5608,7.78,2,0.0,2.0228,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5609,659.9,2,0.0,217.767,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5610,53.04,3,0.2,-4.641,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5611,843.9,2,0.0,371.316,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5612,1496.16,9,0.0,224.424,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5613,117.96,2,0.0,5.898,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5614,21.3,5,0.0,8.733,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5615,1040.8,5,0.0,281.016,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5616,29.34,6,0.0,7.9218,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5617,19.52,2,0.2,5.368,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5618,443.92,4,0.0,8.8784,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5619,499.95,5,0.0,174.9825,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5620,3.04,1,0.0,1.0336,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5621,201.96,2,0.0,50.49,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5622,68.64,11,0.0,17.16,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5623,100.0,4,0.0,21.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5624,359.98,2,0.0,21.5988,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5625,6.16,2,0.0,2.9568,0,0,1,0,0,0,1,0,0,0,1,1,0,0
5626,2348.82,9,0.0,399.2994,0,0,1,0,0,0,1,0,0,0,1,1,0,0
5627,13.872,6,0.2,4.6818,0,0,0,1,0,1,0,0,0,1,0,0,1,0
5628,273.552,3,0.2,-13.6776,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5629,815.292,9,0.4,-339.705,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5630,234.45,3,0.0,103.158,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5631,1256.22,6,0.0,75.3732,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5632,17.46,2,0.0,8.2062,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5633,10.528,7,0.2,3.6848,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5634,152.8,5,0.0,76.4,1,0,0,0,0,0,1,1,0,0,0,0,1,0
5635,82.56,5,0.2,28.896,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5636,284.97,3,0.0,85.491,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5637,60.84,3,0.0,23.1192,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5638,1325.76,6,0.2,149.148,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5639,572.16,3,0.2,35.76,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5640,28.8,9,0.2,10.08,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5641,11.12,4,0.0,2.8912,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5642,7.04,4,0.0,3.0976,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5643,17.94,3,0.0,8.7906,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5644,34.76,5,0.2,11.297,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5645,74.45,5,0.0,20.1015,0,0,0,1,0,1,0,0,1,0,0,1,0,0
5646,192.22,14,0.0,69.1992,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5647,19.44,3,0.0,9.3312,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5648,32.4,5,0.0,15.552,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5649,57.9,5,0.0,28.95,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5650,10.56,2,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5651,1194.165,5,0.15,210.735,0,0,1,0,0,1,0,0,0,0,1,1,0,0
5652,40.99,1,0.0,20.0851,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5653,2.94,1,0.0,0.7938,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5654,45.24,4,0.7,-30.16,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5655,18.688,4,0.2,2.336,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5656,11.648,2,0.2,3.7856,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5657,112.776,3,0.2,-8.4582,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5658,377.45,5,0.5,-264.215,1,0,0,0,0,0,1,0,0,0,1,1,0,0
5659,15.936,4,0.2,5.1792,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5660,28.68,3,0.2,-7.17,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5661,21.44,2,0.2,7.504,0,0,0,1,0,0,1,0,0,0,1,1,0,0
5662,511.056,9,0.2,-95.823,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5663,18.656,2,0.2,1.3992,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5664,11.088,7,0.7,-8.1312,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5665,66.688,1,0.2,4.168,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5666,99.488,2,0.2,8.7052,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5667,14.62,2,0.0,6.8714,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5668,53.984,14,0.2,17.5448,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5669,389.97,3,0.0,132.5898,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5670,355.36,4,0.0,92.3936,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5671,140.376,3,0.2,8.7735,0,0,1,0,1,0,0,0,0,0,1,0,0,1
5672,15.84,2,0.2,5.544,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5673,8.448,2,0.2,2.64,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5674,12.96,2,0.0,6.2208,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5675,57.408,6,0.2,5.7408,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5676,27.6,4,0.0,2.208,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5677,38.976,3,0.6,-50.6688,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5678,20.44,7,0.0,9.198,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5679,109.92,2,0.0,53.8608,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5680,6.38,1,0.0,2.9348,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5681,6.48,1,0.0,3.1104,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5682,15.84,3,0.0,7.128,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5683,1049.93,7,0.0,293.9804,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5684,154.9,5,0.0,40.274,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5685,98.352,3,0.2,35.6526,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5686,14.32,5,0.2,5.191,0,1,0,0,1,0,0,0,0,1,0,0,1,0
5687,129.888,6,0.2,12.9888,0,1,0,0,1,0,0,0,0,1,0,1,0,0
5688,48.944,7,0.2,16.5186,0,1,0,0,1,0,0,0,0,1,0,0,1,0
5689,275.058,3,0.3,-90.3762,0,0,0,1,0,0,1,1,0,0,0,1,0,0
5690,27.36,9,0.0,9.3024,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5691,44.75,5,0.0,20.585,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5692,134.99,1,0.0,36.4473,0,0,0,1,0,1,0,0,1,0,0,0,0,1
5693,26.4,5,0.0,12.672,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5694,542.94,3,0.0,141.1644,0,0,0,1,0,1,0,0,1,0,0,1,0,0
5695,71.088,2,0.2,-1.7772,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5696,27.396,9,0.8,-42.4638,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5697,13.456,1,0.8,-23.548,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5698,11.84,1,0.2,4.44,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5699,35.88,6,0.0,17.5812,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5700,40.752,3,0.2,15.282,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5701,139.96,5,0.2,-22.7435,1,0,0,0,0,0,1,0,1,0,0,0,0,1
5702,2.624,1,0.2,0.2952,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5703,136.53,1,0.4,-52.3365,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5704,263.96,1,0.2,42.8935,0,0,0,1,1,0,0,0,1,0,0,0,0,1
5705,11.64,3,0.0,3.3756,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5706,40.176,3,0.2,14.5638,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5707,79.44,3,0.0,30.1872,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5708,357.93,3,0.0,7.1586,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5709,127.764,2,0.1,21.294,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5710,2799.944,7,0.2,1014.9797,0,0,0,1,1,0,0,0,1,0,0,0,0,1
5711,19.44,3,0.0,9.3312,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5712,36.792,1,0.2,4.1391,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5713,5.94,3,0.0,1.6038,0,0,0,1,0,0,1,0,1,0,0,0,0,1
5714,177.55,5,0.0,47.9385,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5715,619.95,5,0.0,111.591,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5716,29.16,3,0.0,8.4564,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5717,57.96,7,0.0,27.2412,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5718,29.403,3,0.1,5.2272,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5719,81.4,5,0.0,21.164,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5720,8.72,5,0.2,2.289,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5721,91.176,3,0.2,4.5588,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5722,159.968,4,0.2,29.994,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5723,12.96,2,0.0,6.2208,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5724,331.536,3,0.2,-82.884,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5725,899.91,9,0.0,395.9604,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5726,946.344,7,0.2,118.293,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5727,178.11,3,0.0,32.0598,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5728,1089.75,3,0.0,305.13,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5729,61.06,2,0.0,28.0876,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5730,459.92,4,0.0,41.3928,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5731,27.52,4,0.0,12.6592,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5732,638.82,9,0.0,185.2578,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5733,30.69,3,0.0,7.9794,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5734,25.16,2,0.0,8.5544,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5735,13.92,3,0.2,4.872,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5736,19.36,2,0.0,9.2928,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5737,19.3,2,0.0,5.79,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5738,38.376,3,0.2,13.4316,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5739,12.96,2,0.0,6.3504,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5740,26.48,1,0.0,10.0624,1,0,0,0,0,1,0,0,0,0,1,1,0,0
5741,532.72,2,0.2,53.272,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5742,26.72,4,0.0,12.8256,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5743,20.04,3,0.0,9.6192,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5744,795.48,7,0.0,7.9548,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5745,21.56,7,0.0,6.8992,1,0,0,0,0,1,0,0,0,0,1,1,0,0
5746,249.584,2,0.2,31.198,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5747,68.112,3,0.2,17.8794,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5748,16.56,3,0.2,-2.484,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5749,74.95,5,0.0,36.7255,0,0,0,1,1,0,0,0,1,0,0,0,0,1
5750,355.455,3,0.5,-184.8366,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5751,44.4,3,0.0,22.2,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5752,20.65,5,0.0,9.499,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5753,866.4,4,0.0,225.264,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5754,5.56,2,0.0,1.4456,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5755,3.16,4,0.8,-8.532,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5756,1999.96,5,0.2,624.9875,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5757,46.152,3,0.2,12.1149,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5758,32.985,3,0.5,-1.9791,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5759,481.32,4,0.0,125.1432,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5760,6.384,1,0.2,2.1546,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5761,542.94,3,0.0,152.0232,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5762,54.92,4,0.0,19.7712,1,0,0,0,1,0,0,0,0,0,1,1,0,0
5763,1448.82,10,0.1,209.274,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5764,353.88,6,0.0,17.694,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5765,333.576,3,0.2,25.0182,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5766,60.144,6,0.2,20.2986,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5767,85.2,6,0.2,20.235,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5768,3.15,1,0.0,1.512,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5769,22.72,4,0.0,10.224,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5770,14.91,3,0.0,4.6221,0,0,0,1,0,1,0,0,0,0,1,1,0,0
5771,1158.12,4,0.0,335.8548,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5772,599.99,1,0.0,233.9961,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5773,23.968,2,0.2,2.3968,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5774,638.288,7,0.2,-31.9144,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5775,13.208,1,0.2,4.6228,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5776,15.528,3,0.2,5.823,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5777,104.85,1,0.0,50.328,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5778,30.48,3,0.0,7.9248,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5779,112.648,1,0.2,11.2648,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5780,71.976,3,0.2,24.2919,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5781,2.21,1,0.0,0.5967,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5782,15.52,4,0.0,7.4496,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5783,36.44,4,0.0,16.398,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5784,217.764,6,0.7,-384.7164,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5785,39.072,6,0.2,4.3956,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5786,22.638,7,0.7,-16.6012,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5787,95.144,7,0.2,10.7037,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5788,12.32,5,0.2,1.848,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5789,4.419,3,0.7,-3.0933,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5790,35.0,7,0.0,16.8,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5791,72.784,1,0.2,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
5792,97.84,2,0.0,25.4384,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5793,51.75,1,0.0,15.525,1,0,0,0,1,0,0,0,0,0,1,1,0,0
5794,46.672,2,0.2,16.3352,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5795,1395.54,9,0.0,362.8404,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5796,117.36,4,0.0,36.3816,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5797,18.9,3,0.0,8.694,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5798,77.52,2,0.0,37.9848,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5799,421.372,2,0.3,-6.0196,0,0,1,0,1,0,0,1,0,0,0,1,0,0
5800,575.968,4,0.2,43.1976,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5801,10.368,2,0.2,3.6288,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5802,15.984,2,0.2,1.1988,1,0,0,0,1,0,0,0,0,0,1,0,0,1
5803,10.272,3,0.2,1.1556,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5804,61.792,4,0.2,6.1792,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5805,205.9992,3,0.32,-27.2646,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5806,12.192,3,0.2,4.1148,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5807,87.168,2,0.2,8.7168,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5808,31.744,2,0.2,8.3328,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5809,132.224,4,0.2,-18.1808,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5810,105.52,4,0.0,48.5392,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5811,91.96,2,0.0,15.6332,0,0,0,1,0,1,0,0,0,0,1,1,0,0
5812,1487.976,3,0.2,185.997,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5813,19.44,3,0.0,9.3312,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5814,11.672,1,0.2,-0.7295,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5815,279.96,4,0.0,78.3888,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5816,12.912,3,0.2,4.6806,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5817,17.088,4,0.2,5.7672,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5818,93.15,9,0.0,44.712,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5819,11.52,4,0.0,5.6448,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5820,238.62,2,0.0,4.7724,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5821,7.77,1,0.0,2.0979,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5822,285.48,5,0.2,-10.7055,0,0,0,1,0,1,0,0,0,0,1,1,0,0
5823,19.168,4,0.2,6.4692,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5824,26.136,3,0.2,1.9602,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5825,419.4,4,0.0,201.312,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5826,90.801,1,0.1,14.1246,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5827,181.764,2,0.1,-8.0784,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5828,5.56,2,0.0,2.224,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5829,581.96,2,0.0,104.7528,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5830,29.98,1,0.0,8.0946,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5831,519.96,4,0.0,176.7864,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5832,6.264,3,0.2,2.0358,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5833,363.92,5,0.2,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5834,64.2,5,0.7,-42.8,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5835,38.52,3,0.7,-26.964,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5836,72.6,5,0.2,-8.1675,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5837,57.568,4,0.2,5.7568,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5838,83.7,5,0.0,3.348,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5839,32.4,5,0.0,15.552,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5840,47.98,2,0.0,11.0354,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5841,415.968,4,0.2,51.996,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5842,304.9,5,0.0,6.098,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5843,80.96,4,0.0,29.1456,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5844,777.21,7,0.0,54.4047,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5845,32.4,5,0.0,15.552,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5846,225.568,2,0.2,2.8196,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5847,36.6,3,0.0,15.372,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5848,715.64,2,0.0,178.91,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5849,795.51,3,0.0,143.1918,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5850,549.99,1,0.0,274.995,0,0,0,1,0,0,1,1,0,0,0,0,0,1
5851,74.76,3,0.0,34.3896,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5852,29.22,3,0.0,12.8568,0,0,0,1,0,0,1,1,0,0,0,1,0,0
5853,9.64,2,0.0,4.7236,0,0,0,1,0,0,1,0,0,1,0,0,1,0
5854,33.488,7,0.2,-1.2558,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5855,23.04,3,0.2,-4.896,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5856,1.362,1,0.8,-2.1792,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5857,14.76,5,0.6,-11.439,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5858,239.666,2,0.15,14.098,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5859,301.96,2,0.0,45.294,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5860,7.968,2,0.2,2.8884,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5861,109.92,2,0.0,53.8608,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5862,19.44,3,0.0,9.3312,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5863,11.16,2,0.0,4.3524,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5864,79.47,3,0.0,22.2516,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5865,4.56,2,0.0,2.0064,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5866,1133.35,5,0.0,294.671,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5867,4.672,1,0.2,0.584,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5868,104.58,6,0.7,-80.178,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5869,1603.136,4,0.2,100.196,0,0,0,1,0,0,1,0,0,0,1,1,0,0
